TIME,ARG,AUS,AUT,BEL,BGR,CAN,CHE,CRI,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IRL,ISL,ISR,ITA,JPN,KOR,LUX,LVA,MEX,NLD,NOR,NZL,POL,PRT,ROU,SVK,SVN,SWE,USA,ZAF
2013-Q2,0.603968789,0.414845889,0.0357612,0.583834884,-0.187525205,0.580357191,0.716180758,-0.398635334,1.068615489,0.074281939,-0.088247812,-0.256548757,0.460926042,0.650344712,0.678973491,0.158442142,0.078193142,0.96979847,1.275365348,1.676549152,1.434680295,1.97520572,0.037708852,0.899309274,1.166152951,1.862028388,-0.052188894,-0.550106853,-0.180703927,0.723775859,1.174519296,0.759343076,0.75837044,1.461460208,0.316532549,0.288606129,-0.08136158,0.13938522,0.727379222
2013-Q3,0.539067517,0.781005211,0.438126289,0.309637595,0.396361527,0.814973402,0.750929043,1.972929234,0.559757746,0.633381867,-0.036737262,-0.248682449,0.348848232,-0.109537941,0.749008394,0.009316858,-0.508875995,1.567452862,1.314201413,3.166215748,0.009193719,1.010436332,0.216738076,0.943686024,0.856151759,0.222364263,1.370565212,0.933048369,0.603037231,0.982541308,0.573770492,0.736618097,-0.139296447,0.611765141,0.454962988,0.027046442,0.44785307,0.791653411,0.474459609
2013-Q4,-0.950942927,0.812261066,0.436316694,0.218360116,0.152242517,1.050559545,0.20555257,0.561476873,0.288637409,0.201104009,0.166160366,-0.04991267,-0.179485726,0.674246843,0.642727656,0.633583756,-0.279148451,0.873149673,1.271773474,-1.222586815,3.201487907,0.750894054,-0.204379995,-0.123059317,0.874915753,-0.94938979,0.860331174,0.558460973,0.634730192,-0.177520275,0.240708099,0.583914583,1.094967331,1.34456822,0.574798774,1.943151909,0.706459333,0.711171002,0.538352036
2014-Q1,-1.491900441,0.770079521,-0.188150851,0.429826386,-0.033544365,0.163447761,0.514576935,1.268071323,0.973900086,0.253255592,0.367288312,1.641612006,-0.772230003,0.022064498,0.937213186,-0.030729066,-0.243890936,0.779275559,1.184387395,3.807877809,-2.587454212,1.097096734,0.171372007,0.843311269,0.856974689,2.134192894,-0.03460237,0.690402159,-0.094817587,1.021992465,1.499394948,1.260560666,-0.641839267,1.231725323,0.612712518,0.059903219,0.829232135,-0.350109737,-0.137935652
2014-Q2,-0.602654585,0.439564924,0.504935741,0.265272916,0.632512227,0.913329104,0.8179306,0.277417634,0,-0.072441775,0.471333071,0.408103781,0.162133293,0.068789501,0.874234419,-0.254363377,0.554472127,1.321727373,1.244944008,3.120362357,-0.15265916,0.75090516,-0.047938067,-1.81864605,0.87785841,-1.338543497,0.519215213,1.26035295,0.585479798,0.736673399,0.516011252,1.10873923,0.332717028,0.1676714,0.755913366,0.870439624,0.822412427,1.284128907,0.394667298
2014-Q3,-0.861312069,0.467208508,0.04731077,0.690442001,0.402939974,0.959051308,0.58185708,0.931013997,0.508953736,1.673875429,0.734260997,1.340419578,0.386585668,0.559981634,0.759640948,1.068551037,-0.424410668,0.953962522,1.163409946,1.815141343,3.698199089,0.912521859,0.138067503,0.069658877,0.311317266,1.997615906,0.444685441,0.365585538,0.249993171,0.419004568,1.269505912,0.800427666,0.094687166,1.761929201,0.954227744,0.605735937,0.709983657,1.164961644,0.480579252
2014-Q4,0.566102525,0.378543652,0.121883305,0.522583418,0.89665436,0.691975668,0.65186951,0.997821091,0.810214471,0.358693362,0.859167269,1.497654713,-0.239025686,-0.019253302,0.650659625,-1.052710293,0.538987272,0.561180031,1.149738957,-0.326633538,-0.519901212,1.447279978,-0.359904531,0.465005737,0.490638748,2.556527726,0.515863006,1.044287892,0.895674382,1.218756405,1.621433669,0.854529664,0.808968919,0.706056901,1.08966771,0.123592582,0.77865707,0.448993402,0.748775643
2015-Q1,1.475333314,0.935740311,0.231429551,0.519866681,1.009101711,-0.549519408,-0.180298606,0.157118282,-0.512323407,0.684680081,1.147481028,-1.396812539,-0.777743972,0.542625084,0.412696486,0.567663296,0.598903498,1.660949224,1.226116904,21.018325974,-1.449360201,0.146301091,0.354522324,1.573165082,0.77536404,-0.619847231,1.523346816,0.546245594,0.59541208,-0.218483034,0.320553224,1.619841435,0.644836282,0.812037606,1.907323973,0.462685408,1.406763125,0.813313626,0.722352926
2015-Q2,2.264416119,0.080710787,0.149332027,0.671848114,0.725106568,-0.272172083,0.459140077,2.186671828,0.73714629,0.467773075,1.079096045,1.972404388,1.521684969,0.091064692,0.632878074,-0.05957947,1.254575369,0.115358722,1.162750748,-2.559385254,5.900596969,0.089049244,0.383500884,0.138253151,0.483265163,0.596007051,1.4795003,1.159719253,0.308081081,0.528326464,0.730608362,0.552147059,0.29763901,-0.380654217,1.234354704,0.711832628,1.006912458,0.580001432,-0.844263371
2015-Q3,-0.013219312,1.024909329,0.701671142,0.191087084,1.087160159,0.353701829,0.623565547,1.374129471,0.451081633,0.301652901,0.905855831,0.744794008,-0.009438771,0.213567897,0.430890009,-1.878887142,1.790111602,0.750274593,1.233903266,3.597829992,-0.279176589,0.299283324,0.175100738,0.072690754,1.44296871,-0.510277258,0.713428574,1.326735823,0.344295987,1.167740813,1.060341448,1.332401496,0.113767651,1.876333612,1.148612936,0.630085651,1.366396719,0.323372673,0.450424009
2015-Q4,-1.135181762,0.62875151,0.154395227,0.416906268,0.647035705,0.074877376,0.472874545,-0.564322271,0.439079962,0.222825124,0.973057209,-0.185255431,0.560715904,0.211936557,0.738668699,1.796932526,-1.346269231,1.035206791,1.274583398,1.009425249,0.947205551,1.040179788,0.516384977,-0.165695469,0.703947532,0.624761893,-0.148452606,-0.340961413,0.016409278,-0.875165027,1.049216174,0.799343179,0.479259937,1.035002846,0.723663688,0.123254917,0.731363634,0.146234347,0.433466201
2016-Q1,-0.878169269,0.887871854,0.731916455,0.057265569,0.78188232,0.54850084,0.390579199,2.43882191,0.839568541,1.152059046,0.680244742,1.623618368,1.233455365,0.656820563,0.365381448,-0.958915011,2.584140742,-0.530800273,1.209131708,-3.528718913,-2.656924295,0.849768933,0.377990299,0.764866174,0.285955753,3.060801028,1.848820177,0.577705816,0.918878664,0.495624714,1.162222532,-0.174680242,0.466787525,-0.095764667,-0.005213977,1.048497202,-0.03786417,0.589179869,0.238864308
2016-Q2,-1.669931611,0.605066922,0.357029981,0.549434826,0.756685328,-0.491711724,0.66812668,-0.391837953,0.443392669,1.352637774,0.414833758,-0.178366279,0.155780572,-0.33207023,0.629457625,-0.241263672,0.296601048,1.339887417,1.263482753,1.403815995,6.637651722,2.216630475,0.160116386,-0.137105108,1.206465365,1.380898134,-0.875085033,0.418666882,0.235477382,-0.031783269,0.957391754,1.460240891,0.299561897,1.034685943,0.248493064,1.281653641,0.046376896,0.302388807,0.096214305
2016-Q3,0.413581958,0.119598475,0.469764824,0.175503505,0.494095609,1.031213682,0.71362023,1.877161447,0.255048728,0.848381829,0.856627103,1.084952998,1.129504129,0.269268708,0.441599466,0.290055824,0.502542238,0.510620028,1.234684942,0.48876426,2.57936154,1.062645093,0.530086162,0.149932462,0.415940623,0.684749179,0.101074277,1.06715011,1.116299944,-0.307016018,0.88338317,0.572396745,1.17409239,0.236349887,0.365031586,0.90773552,0.304182017,0.601115379,-0.012183122
2016-Q4,0.568856776,1.087753763,0.924808035,0.513277018,0.940736951,0.561483087,0.150607659,1.055630971,0.36203717,0.720496974,0.543757017,1.209015736,0.307602168,0.613498163,0.64995375,0.6267269,1.290632707,0.881629274,1.211816774,10.778864943,2.645431284,1.248760721,0.306783636,0.138711456,0.606194491,0.475905636,1.219394346,1.032233677,0.837485782,1.339433996,0.374309813,1.917018087,0.931975429,1.888846203,0.599716357,0.798739854,0.845981246,0.496888796,0.084913574
2017-Q1,0.914025093,0.290652036,0.301532146,0.651981383,0.599751709,1.08691958,0.128553384,0.309949857,1.204045529,0.654390627,0.78518249,2.07112252,1.020370911,0.760226087,0.73915971,-0.195542677,1.31717877,1.408454289,1.250948225,-4.259474759,-3.831799453,0.185687701,0.518184601,0.852949533,0.984785463,-1.266313412,1.530842974,0.480103835,0.524686994,1.133149186,1.037746992,1.209823354,1.170816047,4.680067432,0.788770561,1.77916206,0.514095642,0.429663114,0.472126567
2017-Q2,1.053614116,0.575811679,0.699683819,0.241505195,0.69183175,1.023044213,0.170041608,2.235877899,0.847700291,1.117777678,1.02435951,1.757490173,1.273873841,0.772527527,0.536199019,0.526501098,0.002875322,1.226217408,1.248545011,1.828659062,3.045936625,1.327934495,0.430463389,0.41655591,0.714647727,1.309904388,0.887379176,0.302917268,0.879537581,0.96345788,1.087210662,0.983775772,0.505247849,0.94850807,0.940263265,1.167875597,1.292749163,0.503792981,0.54530205
2017-Q3,1.268470665,0.974243132,0.631139654,-0.06443299,0.683300532,0.421873021,0.540039634,0.067959382,0.735511417,-0.366774101,0.629616134,0.351611158,0.372894662,0.825780837,0.515931658,1.056659044,1.299931258,0.890569221,1.255614164,5.334811535,0.753577107,1.486660312,0.438108742,0.729846797,1.441838418,1.095195396,0.276144793,-0.234705823,0.715426169,0.685255721,0.854136034,1.478517002,0.69498999,1.183932237,0.834222742,0.874652325,0.925040023,0.827488715,0.183895972
2017-Q4,0.952133449,0.486795896,0.600571853,0.801726796,0.620504805,0.517990679,1.037320892,1.829453392,0.910297803,0.75496245,0.539328503,1.525246026,0.647030592,0.637953677,0.627325988,-0.900433325,0.340406955,1.448917613,1.274281111,4.94289674,2.509083642,1.54384928,0.537517214,0.069175879,-0.319868975,0.113795803,0.73902106,1.27807661,0.757067169,-0.569701184,0.845264227,1.352168158,0.825446682,1.376804373,1.188022751,2.262876067,0.141344736,1.005660086,0.393361099
2018-Q1,-0.314439208,0.94026927,0.72119043,0.372646625,0.463454401,0.875239281,1.122552841,0.124826679,-0.580238828,0.512055136,0.427001157,0.687677837,0.30024196,0.074639675,0.149766105,1.421196389,0.166598876,1.782556899,1.279745136,-0.218803026,0.338681593,1.247326559,-0.108780463,0.214820406,1.205851771,0.222741648,1.268366723,1.127973115,0.44772815,0.490017833,0.766706735,1.816341192,0.727368109,1.687045817,0.909560513,0.119834738,0.442944215,0.692653861,0.419659147
2018-Q2,-4.521334106,0.729847562,0.293058952,0.452534656,0.868687507,0.785105341,0.972101109,1.046615221,0.708886267,0.502598831,0.585880251,0.869907948,-0.088042119,0.417399795,0.454842112,0.142291836,2.095790421,0.935677393,1.259943222,2.291782866,1.509800764,0.201931539,0.039334962,0.426162356,0.636597085,-0.632687525,1.603606686,-0.040170747,0.642241054,0.300808205,1.115517297,1.408946192,0.779536523,1.570811706,1.18433536,1.36016575,1.022891442,0.697342921,-0.20919102
2018-Q3,-0.234207843,0.42384889,0.369954535,0.390736331,1.022813621,0.690122507,-0.32403398,-0.258755266,-0.788365008,0.602133078,0.52041551,0.862898523,-0.167427433,0.372717506,0.555787083,-0.272717245,0.136530066,1.447465932,1.275345983,0.419081709,0.206400392,0.880779816,0.132624729,-0.725304098,0.730848332,0.92472729,0.999190712,0.465083958,0.24370589,0.6300102,0.283773874,1.24347011,0.525723942,1.342008351,1.0017909,1.228302581,-0.76351782,0.722035914,1.28271173
2018-Q4,-1.484693094,0.221891089,1.3023463770000001,0.977159917,0.882875098,0.340869542,0.236336738,-0.490633607,0.794634591,0.499343436,0.659258956,1.107544631,-0.00176535,0.62209735,0.257173624,0.67227877,0.62588293800000006,1.011549229,1.274450005,0.793504204,0.980533304,0.816545001,0.300050497,-0.250868791,0.700312956,0.348077792,0.987438798,-0.281395412,0.411643876,0.033674237,1.267010047,0.981545156,0.608994992,0.924726315,0.52090078,1.29393729,1.198393292,0.181783198,0.352776575
2019-Q1,0.089245194,0.498909206,0.354686491,0.25757067300000003,1.255324537,0.090640853,0.14968249,0.94021822,0.71562698,-0.218153226,0.608861527,1.526150165,0.744990732,0.690059098,0.630363596,0.632961647,1.746204182,1.90000004,1.24662922,1.580050543,0.662021377,1.713848958,0.191276121,0.54173769,-0.198579317,0.323318032,0.422050804,0.050116572,0.699892649,-0.443113704,0.572989435,1.394978368,0.882987755,0.946556653,0.846704058,0.593007649,0.636491358,0.54271061,-0.905936171
2019-Q2,0.867411121,0.48373443,-0.247007678,0.545479217,1.122770587,0.990737829,0.444370896,1.369946331,-0.167744144,1.005162313,0.346200217,0.166856823,0.855135192,0.668344239,0.109963441,1.1086349,0.966401558,0.400000009,1.224949043,1.788804219,-0.112179031,0.404443614,0.220292548,0.463488922,1.059905534,1.718252332,0.584155346,-0.458166401,0.419470479,0.859924439,0.540068055,0.904342991,0.571006817,0.871024547,0.297988091,-0.286804186,0.598890892,0.67300894,0.408283926
2019-Q3,0.17854977,0.831628355,0.403102336,0.727858351,0.182982831,0.326642811,0.557134456,0.78126656,0.112016509,0.45731937,0.295000101,0.294831601,-0.010424811,-0.004974687,0.610854174,-0.097270049,-0.632240517,1.399999963,1.181871791,1.935218679,-0.405054508,1.16385609,0.039404832,-0.126440656,0.527437881,0.010847757,-0.186415906,0.576643086,0.39398386,0.568205142,0.832143079,0.743481326,0.451880731,0.5466901,0.239179196,1.395488999,0.163183387,0.889966473,0.138505833
2019-Q4,-1.686824106,0.516624692,-0.456836285,0.603803246,1.153809596,0.300683754,0.560006168,1.052482473,0.261074062,-0.304154136,0.217169436,1.155275465,-0.210255608,-0.291555108,-0.025112203,-0.268257686,1.203110138,0.500000026,1.057872586,0.973658465,3.255866855,0.852409653,-0.786078659,-2.923180716,1.271115777,0.51715184,0.399963271,-0.762852241,0.394678472,0.828953858,0.326414978,0.653482532,0.820784598,0.573082597,0.500783551,1.611411616,0.260923786,0.443046894,-0.034571232
2020-Q1,-4.221200143,-0.225418231,-2.565785587,-2.872160024,-3.771448854,-2.157302609,-1.505608327,-1.161778748,-1.422765492,-0.238431161,-5.48725517,0.716075905,-0.113185206,-5.552950318,-2.640828448,-2.139057538,-0.737653705,-0.500000049,-0.625522641,2.651389605,-6.622141971,-1.214879409,-5.880248777,0.563908349,-1.337455717,-1.223681934,-0.287686856,-0.929646866,-1.479086208,-1.291514575,-1.14640884,0.740226103,-4.355487705,0.680582655,-2.77391391,-4.906027566,-0.029107801,-1.175154201,6.95682e-4
2020-Q2,-14.851950391999999,-7.02001809,-11.243785624,-11.39783177,-4.822906813,-11.042537245,-7.04720949,-8.096711524,-9.481133512,-6.31245075,-17.826255917,-6.756161768,-6.164252218,-13.523349586,-20.991372606,-13.317788502,-14.072160264,-14.399999986,-6.987077016,-5.529749738,-6.527383101,-8.7974093,-12.101330197,-7.938036003,-3.026935758,-5.626404747,-6.995185953,-17.959203546,-7.904426125,-5.414676326,-10.393864593,-9.206071232,-15.119496961,-9.582511468,-7.405568962,-9.888564897,-8.058829886,-8.484336154,-17.094183366
2020-Q3,11.911785776,3.493950972,11.232720655,11.731267216000001,3.578897349,8.983958377,7.315925031,1.261912457,9.004694909,5.776992759,16.637933629,4.775670171,4.891597154,18.351564033,16.608614293,5.43753384,3.59741471,11.899999998,3.368435724,13.269687138,2.718803881,9.039196243,14.476293183,5.332036825,2.347785538,8.319049789,5.484141726,13.653574604,6.334387258,4.434557219,13.675110018,6.764794086,14.588001222,3.747788568,9.207307005,12.617890752,7.325352576,7.854483117,13.764967337
2020-Q4,4.251784565,3.438658836,-1.893524079,-0.527239151,1.814287583,2.192421261,0.26850127,3.659110425,0.621471543,0.097948727,-0.058975087,2.68327424,0.756287637,-0.88313252,1.213880983,4.135302252,5.255295869,1.399999977,2.456128642,-5.10338051,5.222104289,2.128770182,-0.824781612,1.66333441,1.213742846,-0.288541476,1.878120542,3.664940594,-0.017254917,1.16899443,-0.419137035,0.119266119,0.370563245,3.415380992,0.438627942,-0.162382359,-0.20008411,0.963213279,2.696950399
2021-Q1,3.566100808,1.946940394,-1.026954175,1.364535083,2.751951756,1.092953257,-0.12146514,2.62191064,-1.468048603,1.057434453,-0.228663315,2.59567517,-0.2232496,0.067503348,-1.169104099,3.196068104,5.928698687,1.100000018,0.871864351,9.025170597,-3.83936637,-0.228439477,0.264262944,-0.326698022,1.724067239,1.971881707,-0.551059467,0.485801554,0.004709173,-0.52154226,1.724929595,2.56943136,-2.570385739,1.743347379,-1.445700778,1.221541689,1.675130075,1.542791999,0.822924303
2021-Q2,-0.617639673,0.588369825,4.179375048,1.727122043,1.300888752,-0.792048753,1.991400821,2.014343968,1.928643933,1.88736584,1.352205559,2.819026666,1.576814658,1.052856915,6.541080048,1.514036687,1.042489032,2.400000005,0.127153806,1.945770214,4.790280489,3.816190591,2.49039657,0.491166673,0.833347929,0.594660189,2.398452645,0.946832847,3.719766704,1.310404971,2.347170606,2.168415518,4.42474298,1.685959201,1.907703018,1.487685767,0.904969576,1.707015905,1.387912495
2021-Q3,3.865873793,-1.829795586,4.189127512,2.32344601,1.817948595,1.30781901,1.796021903,3.731256965,0.785236875,0.767130074,3.108188446,0.77773761,0.936605672,3.327094964,1.765907329,2.432415644,1.792712779,1.699999988,0.185591584,4.437428396,0.928051349,2.275465855,2.829770848,-0.641159704,0.213238983,-0.268588614,0.610180395,-0.528952946,1.778243573,3.445896573,-3.935433603,2.117045915,2.781923432,0.584544541,0.389348728,2.457072396,1.629487795,0.656694491,-1.801676582
2021-Q4,1.631489361,3.853500852,-1.279101095,0.57009132,1.397270565,1.602575751,0.108312855,1.731065665,-0.02815511,2.712092153,2.26529089,0.8264551,0.697654438,0.559320498,1.621362281,0.924017156,1.054359338,2.099999988,3.774634496,-1.853601308,3.17478232,4.338539393,0.846427931,1.001290107,1.33777574,1.719744404,0.010703247,0.310567818,0.605217829,0.371447629,3.019312582,1.614791927,1.938735949,0.509786487,0.282477783,5.160503825,1.330762771,1.69569402,1.369403562
2022-Q1,1.178956556,0.710958288,1.320933594,0.567734486,0.402134696,0.764951812,0.310132569,0.236830025,0.798122004,-0.506168663,-0.188858719,0.021021411,0.515349567,-0.247156912,0.691608792,2.873258216,2.781005043,1.600000061,0.778974698,6.188752144,-0.854684349,-0.852619163,0.140863235,0.055858271,0.633967885,0.68498461,2.012727333,1.141910849,0.319851754,-0.721734953,-0.236188892,4.23910006,2.382822313,1.528180723,0.306299998,-0.052864959,0.180884256,-0.410338185,1.74312424
2022-Q2,1.042620016,0.892928115,1.883409566,0.543653175,0.699981284,0.807113811,0.270087667,0.633650077,0.102467351,0.862537915,1.458973728,-1.340947317,0.974483473,0.502983101,0.23497788,1.2284964,1.957961461,0.799999923,0.669381397,1.781407932,3.89241071,1.777255572,1.090838971,1.136479978,0.739266758,-0.531647771,0.24902196099999999,0.92437563,2.403535908,1.269831516,1.713817749,-2.35464228,0.127234845,1.26165134,0.345180243,0.239565628,0.898972664,-0.144633973,-0.736309355
